team_id,gw,second_name,player_id,position,multiplier
36873,10,McCarthy,318,10,2
36873,10,Hourihane,28,11,1
36873,10,Fernández,254,12,0
36873,10,Surman,80,13,0
36873,10,Guehi,545,14,0
36873,10,Lamela,346,15,0
36873,11,Gosling,81,1,1
36873,11,Valery,306,2,1
36873,11,Femenía Far,357,3,1
36873,11,Morgan,165,4,1
36873,11,Rüdiger,104,5,1
36873,11,Mato Sanmartín,261,6,1
36873,11,Ibrahim Hassan,465,7,1
36873,11,Torreira,19,8,1
36873,11,McCarthy,318,9,2
36873,11,Surman,80,10,1
36873,11,Hourihane,28,11,1
36873,11,Fernández,254,12,0
36873,11,Ogbonna,377,13,0
36873,11,Lamela,346,14,0
36873,11,Tosun,146,15,0
36873,12,Fernández,254,1,1
36873,12,Ogbonna,377,2,1
36873,12,Femenía Far,357,3,1
36873,12,Morgan,165,4,1
36873,12,Lascelles,258,5,1
36873,12,Rüdiger,104,6,1
36873,12,Buendía,283,7,2
36873,12,Ibrahim Hassan,465,8,1
36873,12,Lamela,346,9,1
36873,12,Surman,80,10,1
36873,12,Simpson,66,11,1
36873,12,Gosling,81,12,0
36873,12,Valery,306,13,0
36873,12,Torreira,19,14,0
36873,12,McCarthy,318,15,0
36873,13,Gosling,81,1,1
36873,13,Valery,306,2,1
36873,13,Femenía Far,357,3,1
36873,13,Morgan,165,4,1
36873,13,Lascelles,258,5,1
36873,13,Buendía,283,6,2
36873,13,Ibrahim Hassan,465,7,1
36873,13,Torreira,19,8,1
36873,13,Obafemi,314,9,1
36873,13,McCarthy,318,10,1
36873,13,Surman,80,11,1
36873,13,Fernández,254,12,0
36873,13,Simpson,66,13,0
36873,13,Ogbonna,377,14,0
36873,13,Lamela,346,15,0
36873,14,Gosling,81,1,1
36873,14,Valery,306,2,1
36873,14,Morgan,165,3,1
36873,14,Femenía Far,357,4,1
36873,14,Ogbonna,377,5,1
36873,14,Buendía,283,6,2
36873,14,Obafemi,314,7,1
36873,14,Nketiah,13,8,1
36873,14,Torreira,19,9,1
36873,14,Lamela,346,10,1
36873,14,Surman,80,11,1
36873,14,Fernández,254,12,0
36873,14,McCarthy,318,13,0
36873,14,Lascelles,258,14,0
36873,14,Simpson,66,15,0
36873,15,Gosling,81,1,1
36873,15,Valery,306,2,1
36873,15,Femenía Far,357,3,1
36873,15,Lascelles,258,4,1
36873,15,Ogbonna,377,5,1
36873,15,Buendía,283,6,1
36873,15,Nketiah,13,7,1
36873,15,Obafemi,314,8,1
36873,15,Simpson,66,9,1
36873,15,McCarthy,318,10,2
36873,15,Mariappa,356,11,1
36873,15,Fernández,254,12,0
36873,15,Torreira,19,13,0
36873,15,Morgan,165,14,0
36873,15,Lamela,346,15,0
36873,16,Fernández,254,1,1
36873,16,Valery,306,2,1
36873,16,Femenía Far,357,3,1
36873,16,Lascelles,258,4,1
36873,16,Kodjia,26,5,1
36873,16,Torreira,19,6,1
36873,16,Buendía,283,7,1
36873,16,Nketiah,13,8,1
36873,16,Obafemi,314,9,1
36873,16,Simpson,66,10,1
36873,16,McCarthy,318,11,2
36873,16,Gosling,81,12,0
36873,16,Ogbonna,377,13,0
36873,16,Mariappa,356,14,0
36873,16,Lamela,346,15,0
36873,17,Fernández,254,1,1
36873,17,Valery,306,2,1
36873,17,Femenía Far,357,3,1
36873,17,Lascelles,258,4,1
36873,17,Kodjia,26,5,1
36873,17,Torreira,19,6,1
36873,17,Buendía,283,7,1
36873,17,Lamela,346,8,1
36873,17,Fleck,301,9,1
36873,17,Agüero,210,10,1
36873,17,McCarthy,318,11,2
36873,17,Anício Caldeira Duarte,152,12,0
36873,17,Pereyra,369,13,0
36873,17,Ogbonna,377,14,0
36873,17,Pröpper,54,15,0
36873,18,Anício Caldeira Duarte,152,1,1
36873,18,Kodjia,26,2,1
36873,18,Femenía Far,357,3,1
36873,18,Ogbonna,377,4,1
36873,18,Lamela,346,5,1
36873,18,Buendía,283,6,1
36873,18,Fleck,301,7,1
36873,18,Pereyra,369,8,1
36873,18,Torreira,19,9,1
36873,18,Agüero,210,10,1
36873,18,McCarthy,318,11,2
36873,18,Fernández,254,12,0
36873,18,Valery,306,13,0
36873,18,Lascelles,258,14,0
36873,18,Pröpper,54,15,0
36873,19,Fernández,254,1,1
36873,19,Lascelles,258,2,1
36873,19,Femenía Far,357,3,1
36873,19,Kodjia,26,4,1
36873,19,Valery,306,5,1
36873,19,Torreira,19,6,1
36873,19,Buendía,283,7,1
36873,19,Foyth,335,8,1
36873,19,Lundstram,297,9,1
36873,19,Agüero,210,10,1
36873,19,McCarthy,318,11,2
36873,19,Anício Caldeira Duarte,152,12,0
36873,19,Ogbonna,377,13,0
36873,19,Pereyra,369,14,0
36873,19,Lamela,346,15,0
36873,20,Fernández,254,1,1
36873,20,Valery,306,2,1
36873,20,Rose,332,3,1
36873,20,Femenía Far,357,4,1
36873,20,Ogbonna,377,5,1
36873,20,Lascelles,258,6,1
36873,20,Fleck,301,7,1
36873,20,Foyth,335,8,1
36873,20,Pereyra,369,9,1
36873,20,Torreira,19,10,1
36873,20,McCarthy,318,11,2
36873,20,Anício Caldeira Duarte,152,12,0
36873,20,Lundstram,297,13,0
36873,20,Agüero,210,14,0
36873,20,Lamela,346,15,0
36873,21,Fernández,254,1,1
36873,21,Lascelles,258,2,1
36873,21,Rose,332,3,1
36873,21,Femenía Far,357,4,1
36873,21,Ogbonna,377,5,1
36873,21,Fleck,301,6,1
36873,21,Foyth,335,7,1
36873,21,Pereyra,369,8,1
36873,21,Torreira,19,9,1
36873,21,Agüero,210,10,1
36873,21,McCarthy,318,11,2
36873,21,Diangana,398,12,0
36873,21,Valery,306,13,0
36873,21,Lundstram,297,14,0
36873,21,Lamela,346,15,0
36873,22,Slattery,327,1,1
36873,22,Femenía Far,357,2,1
36873,22,Lamptey,586,3,1
36873,22,Foster,366,4,1
36873,22,Rose,332,5,1
36873,22,Foyth,335,6,2
36873,22,Koscielny,7,7,1
36873,22,Tomkins,124,8,1
36873,22,Nketiah,13,9,1
36873,22,Aubameyang,11,10,1
36873,22,McCarthy,318,11,1
36873,22,Bednarek,307,12,0
36873,22,Martínez,427,13,0
36873,22,Austin,312,14,0
36873,22,Pereyra,369,15,0
36873,23,Bednarek,307,1,1
36873,23,Femenía Far,357,2,1
36873,23,Austin,312,3,1
36873,23,Foster,366,4,1
36873,23,Tomkins,124,5,1
36873,23,Foyth,335,6,1
36873,23,Koscielny,7,7,1
36873,23,Nketiah,13,8,1
36873,23,Martínez,427,9,1
36873,23,Aubameyang,11,10,1
36873,23,McCarthy,318,11,2
36873,23,Slattery,327,12,0
36873,23,Rose,332,13,0
36873,23,Lamptey,586,14,0
36873,23,Connolly,534,15,0
36873,24,Bednarek,307,1,1
36873,24,Femenía Far,357,2,1
36873,24,Austin,312,3,1
36873,24,Lamptey,586,4,1
36873,24,Rose,332,5,1
36873,24,Tomkins,124,6,1
36873,24,Foyth,335,7,1
36873,24,Koscielny,7,8,1
36873,24,Nketiah,13,9,1
36873,24,Martínez,427,10,1
36873,24,McCarthy,318,11,2
36873,24,Slattery,327,12,0
36873,24,Connolly,534,13,0
36873,24,Aubameyang,11,14,0
36873,24,Foster,366,15,0
36873,25,Bednarek,307,1,1
36873,25,Stiepermann,285,2,1
36873,25,Austin,312,3,1
36873,25,Wijnaldum,199,4,1
